,Power
2018-07-02 13:30:00,1561.92
2018-07-02 13:45:00,1595.04
2018-07-02 14:00:00,1537.44
2018-07-02 14:15:00,1553.28
2018-07-02 14:30:00,1717.44
2018-07-02 14:45:00,1668.48
2018-07-02 15:00:00,1659.36
2018-07-02 15:15:00,1688.16
2018-07-02 15:30:00,1712.16
2018-07-02 15:45:00,1648.8
2018-07-02 16:00:00,1637.28
2018-07-02 16:15:00,1690.08
2018-07-02 16:30:00,1645.92
2018-07-02 16:45:00,1599.36
2018-07-02 17:00:00,1637.76
2018-07-02 17:15:00,1624.32
2018-07-02 17:30:00,1557.12
2018-07-02 17:45:00,1560.96
2018-07-02 18:00:00,1580.16
2018-07-02 18:15:00,1625.76
2018-07-02 18:30:00,1528.32
2018-07-02 18:45:00,1517.76
2018-07-02 19:00:00,1588.32
2018-07-02 19:15:00,1544.64
2018-07-02 19:30:00,1524.96
2018-07-02 19:45:00,1551.84
2018-07-02 20:00:00,1596.0
2018-07-02 20:15:00,1526.88
2018-07-02 20:30:00,1527.84
2018-07-02 20:45:00,1587.36
2018-07-02 21:00:00,1510.08
2018-07-02 21:15:00,1490.4
2018-07-02 21:30:00,1493.28
2018-07-02 21:45:00,1555.68
2018-07-02 22:00:00,1497.6
2018-07-02 22:15:00,1476.0
2018-07-02 22:30:00,1474.56
2018-07-02 22:45:00,1550.4
2018-07-02 23:00:00,1482.24
2018-07-02 23:15:00,1459.68
2018-07-02 23:30:00,1433.76
2018-07-02 23:45:00,1493.28
2018-07-03 00:00:00,1501.92
2018-07-03 00:15:00,1478.88
2018-07-03 00:30:00,1479.36
2018-07-03 00:45:00,1513.92
2018-07-03 01:00:00,1521.12
2018-07-03 01:15:00,1463.04
2018-07-03 01:30:00,1456.32
2018-07-03 01:45:00,1465.44
2018-07-03 02:00:00,1557.12
2018-07-03 02:15:00,1489.92
2018-07-03 02:30:00,1477.92
2018-07-03 02:45:00,1470.72
2018-07-03 03:00:00,1540.8
2018-07-03 03:15:00,1497.12
2018-07-03 03:30:00,1473.12
2018-07-03 03:45:00,1473.12
2018-07-03 04:00:00,1498.08
2018-07-03 04:15:00,1534.08
2018-07-03 04:30:00,1469.76
2018-07-03 04:45:00,1410.24
2018-07-03 05:00:00,1390.56
2018-07-03 05:15:00,1474.08
2018-07-03 05:30:00,1450.08
2018-07-03 05:45:00,1416.0
2018-07-03 06:00:00,1428.96
2018-07-03 06:15:00,1424.16
2018-07-03 06:30:00,1437.6
2018-07-03 06:45:00,1486.56
2018-07-03 07:00:00,1415.04
2018-07-03 07:15:00,1419.36
2018-07-03 07:30:00,1416.0
2018-07-03 07:45:00,1408.32
2018-07-03 08:00:00,1458.24
2018-07-03 08:15:00,1452.96
2018-07-03 08:30:00,1463.04
2018-07-03 08:45:00,1446.72
2018-07-03 09:00:00,1428.48
2018-07-03 09:15:00,1490.4
2018-07-03 09:30:00,1443.84
2018-07-03 09:45:00,1454.88
2018-07-03 10:00:00,1466.4
2018-07-03 10:15:00,1513.44
2018-07-03 10:30:00,1521.12
2018-07-03 10:45:00,1455.36
2018-07-03 11:00:00,1480.8
2018-07-03 11:15:00,1560.48
2018-07-03 11:30:00,1503.36
2018-07-03 11:45:00,1467.36
2018-07-03 12:00:00,1545.12
2018-07-03 12:15:00,1526.4
2018-07-03 12:30:00,1468.32
2018-07-03 12:45:00,1505.28
2018-07-03 13:00:00,1554.72
2018-07-03 13:15:00,1470.24
2018-07-03 13:30:00,1513.92
2018-07-03 13:45:00,1575.84
2018-07-03 14:00:00,1524.48
2018-07-03 14:15:00,1491.36
2018-07-03 14:30:00,1558.56
2018-07-03 14:45:00,1559.04
2018-07-03 15:00:00,1502.4
2018-07-03 15:15:00,1554.24
2018-07-03 15:30:00,1579.68
2018-07-03 15:45:00,1476.96
2018-07-03 16:00:00,1489.44
2018-07-03 16:15:00,1542.72
2018-07-03 16:30:00,1474.08
2018-07-03 16:45:00,1500.48
2018-07-03 17:00:00,1558.56
2018-07-03 17:15:00,1472.64
2018-07-03 17:30:00,1442.88
2018-07-03 17:45:00,1493.28
2018-07-03 18:00:00,1606.08
2018-07-03 18:15:00,1503.84
2018-07-03 18:30:00,1494.72
2018-07-03 18:45:00,1561.44
2018-07-03 19:00:00,1489.92
2018-07-03 19:15:00,1469.76
2018-07-03 19:30:00,1559.04
2018-07-03 19:45:00,1537.92
2018-07-03 20:00:00,1489.44
2018-07-03 20:15:00,1541.28
2018-07-03 20:30:00,1576.8
2018-07-03 20:45:00,1504.32
2018-07-03 21:00:00,1532.64
2018-07-03 21:15:00,1602.24
2018-07-03 21:30:00,1512.48
2018-07-03 21:45:00,1507.68
2018-07-03 22:00:00,1584.96
2018-07-03 22:15:00,1531.2
2018-07-03 22:30:00,1500.48
2018-07-03 22:45:00,1562.4
2018-07-03 23:00:00,1567.68
2018-07-03 23:15:00,1504.32
2018-07-03 23:30:00,1533.6
2018-07-03 23:45:00,1577.28
2018-07-04 00:00:00,1486.08
2018-07-04 00:15:00,1503.36
2018-07-04 00:30:00,1592.16
2018-07-04 00:45:00,1533.6
2018-07-04 01:00:00,1474.56
2018-07-04 01:15:00,1452.96
2018-07-04 01:30:00,1461.6
2018-07-04 01:45:00,1485.12
2018-07-04 02:00:00,1391.52
2018-07-04 02:15:00,1427.04
2018-07-04 02:30:00,1352.64
2018-07-04 02:45:00,1354.08
2018-07-04 03:00:00,1413.6
2018-07-04 03:15:00,1340.16
2018-07-04 03:30:00,1280.64
2018-07-04 03:45:00,1308.96
2018-07-04 04:00:00,1374.24
2018-07-04 04:15:00,1301.28
2018-07-04 04:30:00,1295.52
2018-07-04 04:45:00,1334.4
2018-07-04 05:00:00,1357.92
2018-07-04 05:15:00,1258.08
2018-07-04 05:30:00,1192.32
2018-07-04 05:45:00,1262.4
2018-07-04 06:00:00,1266.72
2018-07-04 06:15:00,1225.92
2018-07-04 06:30:00,1220.16
2018-07-04 06:45:00,1308.96
2018-07-04 07:00:00,1244.64
2018-07-04 07:15:00,1254.72
2018-07-04 07:30:00,1315.68
2018-07-04 07:45:00,1375.68
2018-07-04 08:00:00,1271.52
2018-07-04 08:15:00,1263.36
2018-07-04 08:30:00,1305.6
2018-07-04 08:45:00,1374.24
2018-07-04 09:00:00,1414.08
2018-07-04 09:15:00,1436.64
2018-07-04 09:30:00,1514.88
2018-07-04 09:45:00,1434.24
2018-07-04 10:00:00,1363.68
2018-07-04 10:15:00,1465.44
2018-07-04 10:30:00,1514.4
2018-07-04 10:45:00,1458.72
2018-07-04 11:00:00,1447.2
2018-07-04 11:15:00,1513.92
2018-07-04 11:30:00,1439.04
2018-07-04 11:45:00,1420.8
2018-07-04 12:00:00,1445.28
2018-07-04 12:15:00,1428.48
2018-07-04 12:30:00,1390.08
2018-07-04 12:45:00,1404.48
2018-07-04 13:00:00,1476.96
2018-07-04 13:15:00,1424.16
2018-07-04 13:30:00,1408.32
2018-07-04 13:45:00,1476.96
2018-07-04 14:00:00,1474.08
2018-07-04 14:15:00,1393.44
2018-07-04 14:30:00,1439.04
2018-07-04 14:45:00,1502.88
2018-07-04 15:00:00,1426.56
2018-07-04 15:15:00,1408.32
2018-07-04 15:30:00,1480.32
2018-07-04 15:45:00,1433.76
2018-07-04 16:00:00,1409.76
2018-07-04 16:15:00,1452.0
2018-07-04 16:30:00,1479.84
2018-07-04 16:45:00,1392.48
2018-07-04 17:00:00,1411.2
2018-07-04 17:15:00,1506.72
2018-07-04 17:30:00,1485.6
2018-07-04 17:45:00,1452.96
2018-07-04 18:00:00,1496.16
2018-07-04 18:15:00,1534.08
2018-07-04 18:30:00,1462.56
2018-07-04 18:45:00,1464.0
2018-07-04 19:00:00,1539.36
2018-07-04 19:15:00,1483.2
2018-07-04 19:30:00,1407.84
2018-07-04 19:45:00,1433.28
2018-07-04 20:00:00,1510.08
2018-07-04 20:15:00,1461.12
2018-07-04 20:30:00,1453.92
2018-07-04 20:45:00,1565.28
2018-07-04 21:00:00,1531.68
2018-07-04 21:15:00,1491.36
2018-07-04 21:30:00,1535.04
2018-07-04 21:45:00,1594.56
2018-07-04 22:00:00,1516.8
2018-07-04 22:15:00,1520.16
2018-07-04 22:30:00,1606.08
2018-07-04 22:45:00,1540.32
2018-07-04 23:00:00,1519.68
2018-07-04 23:15:00,1580.64
2018-07-04 23:30:00,1586.88
2018-07-04 23:45:00,1487.04
2018-07-05 00:00:00,1466.4
2018-07-05 00:15:00,1518.72
2018-07-05 00:30:00,1446.24
2018-07-05 00:45:00,1432.32
2018-07-05 01:00:00,1436.16
2018-07-05 01:15:00,1407.84
2018-07-05 01:30:00,1369.92
2018-07-05 01:45:00,1380.48
2018-07-05 02:00:00,1454.88
2018-07-05 02:15:00,1374.24
2018-07-05 02:30:00,1364.16
2018-07-05 02:45:00,1409.76
2018-07-05 03:00:00,1425.6
2018-07-05 03:15:00,1381.92
2018-07-05 03:30:00,1382.4
2018-07-05 03:45:00,1429.44
2018-07-05 04:00:00,1320.96
2018-07-05 04:15:00,1285.92
2018-07-05 04:30:00,1271.52
2018-07-05 04:45:00,1353.6
2018-07-05 05:00:00,1350.24
2018-07-05 05:15:00,1351.68
2018-07-05 05:30:00,1364.16
2018-07-05 05:45:00,1377.12
2018-07-05 06:00:00,1315.2
2018-07-05 06:15:00,1326.24
2018-07-05 06:30:00,1378.56
2018-07-05 06:45:00,1302.72
2018-07-05 07:00:00,1292.16
2018-07-05 07:15:00,1353.6
2018-07-05 07:30:00,1320.96
2018-07-05 07:45:00,1260.48
2018-07-05 08:00:00,1357.44
2018-07-05 08:15:00,1392.96
2018-07-05 08:30:00,1362.24
2018-07-05 08:45:00,1356.96
2018-07-05 09:00:00,1451.52
2018-07-05 09:15:00,1447.2
2018-07-05 09:30:00,1442.4
2018-07-05 09:45:00,1512.0
2018-07-05 10:00:00,1700.16
2018-07-05 10:15:00,1644.96
2018-07-05 10:30:00,1652.16
2018-07-05 10:45:00,1714.08
2018-07-05 11:00:00,1476.96
2018-07-05 11:15:00,1481.76
2018-07-05 11:30:00,1529.76
2018-07-05 11:45:00,1499.52
2018-07-05 12:00:00,1475.04
2018-07-05 12:15:00,1478.88
2018-07-05 12:30:00,1494.24
2018-07-05 12:45:00,1464.96
2018-07-05 13:00:00,1492.8
2018-07-05 13:15:00,1377.6
2018-07-05 13:30:00,1399.2
2018-07-05 13:45:00,1409.76
2018-07-05 14:00:00,1412.64
2018-07-05 14:15:00,1422.24
2018-07-05 14:30:00,1427.04
2018-07-05 14:45:00,1470.72
2018-07-05 15:00:00,1502.4
2018-07-05 15:15:00,1534.56
2018-07-05 15:30:00,1502.88
2018-07-05 15:45:00,1510.08
2018-07-05 16:00:00,1504.8
2018-07-05 16:15:00,1490.88
2018-07-05 16:30:00,1454.4
2018-07-05 16:45:00,1392.48
2018-07-05 17:00:00,1452.48
2018-07-05 17:15:00,1421.28
2018-07-05 17:30:00,1406.88
2018-07-05 17:45:00,1417.92
2018-07-05 18:00:00,1404.96
2018-07-05 18:15:00,1388.64
2018-07-05 18:30:00,1388.16
2018-07-05 18:45:00,1388.16
2018-07-05 19:00:00,1385.76
2018-07-05 19:15:00,1406.88
2018-07-05 19:30:00,1522.08
2018-07-05 19:45:00,1455.84
2018-07-05 20:00:00,1457.76
2018-07-05 20:15:00,1461.12
2018-07-05 20:30:00,1464.96
2018-07-05 20:45:00,1450.56
2018-07-05 21:00:00,1441.92
2018-07-05 21:15:00,1519.2
2018-07-05 21:30:00,1476.48
2018-07-05 21:45:00,1477.92
2018-07-05 22:00:00,1489.44
2018-07-05 22:15:00,1471.68
2018-07-05 22:30:00,1470.72
2018-07-05 22:45:00,1475.04
2018-07-05 23:00:00,1569.12
2018-07-05 23:15:00,1485.12
2018-07-05 23:30:00,1471.68
2018-07-05 23:45:00,1441.92
2018-07-06 00:00:00,1451.04
2018-07-06 00:15:00,1445.28
2018-07-06 00:30:00,1374.72
2018-07-06 00:45:00,1446.72
2018-07-06 01:00:00,1423.2
2018-07-06 01:15:00,1447.2
2018-07-06 01:30:00,1425.6
2018-07-06 01:45:00,1375.68
2018-07-06 02:00:00,1382.4
2018-07-06 02:15:00,1376.16
2018-07-06 02:30:00,1370.4
2018-07-06 02:45:00,1353.12
2018-07-06 03:00:00,1317.6
2018-07-06 03:15:00,1259.04
2018-07-06 03:30:00,1251.36
2018-07-06 03:45:00,1267.2
2018-07-06 04:00:00,1260.96
2018-07-06 04:15:00,1211.52
2018-07-06 04:30:00,1212.48
2018-07-06 04:45:00,1203.36
2018-07-06 05:00:00,1197.12
2018-07-06 05:15:00,1201.44
2018-07-06 05:30:00,1273.44
2018-07-06 05:45:00,1188.96
2018-07-06 06:00:00,1186.56
2018-07-06 06:15:00,1211.52
2018-07-06 06:30:00,1211.52
2018-07-06 06:45:00,1204.32
2018-07-06 07:00:00,1184.16
2018-07-06 07:15:00,1161.12
2018-07-06 07:30:00,1167.36
2018-07-06 07:45:00,1257.6
2018-07-06 08:00:00,1277.76
2018-07-06 08:15:00,1345.44
2018-07-06 08:30:00,1301.28
2018-07-06 08:45:00,1316.16
2018-07-06 09:00:00,1433.28
2018-07-06 09:15:00,1396.8
2018-07-06 09:30:00,1398.72
2018-07-06 09:45:00,1406.88
2018-07-06 10:00:00,1421.28
2018-07-06 10:15:00,1476.96
2018-07-06 10:30:00,1466.88
2018-07-06 10:45:00,1446.24
2018-07-06 11:00:00,1465.44
2018-07-06 11:15:00,1495.68
2018-07-06 11:30:00,1611.84
2018-07-06 11:45:00,1634.4
2018-07-06 12:00:00,1602.72
2018-07-06 12:15:00,1607.52
2018-07-06 12:30:00,1543.2
2018-07-06 12:45:00,1492.8
2018-07-06 13:00:00,1521.12
2018-07-06 13:15:00,1448.64
2018-07-06 13:30:00,1480.32
2018-07-06 13:45:00,1488.48
2018-07-06 14:00:00,1494.24
2018-07-06 14:15:00,1483.68
2018-07-06 14:30:00,1470.24
2018-07-06 14:45:00,1477.44
2018-07-06 15:00:00,1478.4
2018-07-06 15:15:00,1457.76
2018-07-06 15:30:00,1419.84
2018-07-06 15:45:00,1520.16
2018-07-06 16:00:00,1546.08
2018-07-06 16:15:00,1529.28
2018-07-06 16:30:00,1483.2
2018-07-06 16:45:00,1476.48
2018-07-06 17:00:00,1483.68
2018-07-06 17:15:00,1496.64
2018-07-06 17:30:00,1492.8
2018-07-06 17:45:00,1496.16
2018-07-06 18:00:00,1432.8
2018-07-06 18:15:00,1500.96
2018-07-06 18:30:00,1515.36
2018-07-06 18:45:00,1515.36
2018-07-06 19:00:00,1506.72
2018-07-06 19:15:00,1498.56
2018-07-06 19:30:00,1522.56
2018-07-06 19:45:00,1522.08
2018-07-06 20:00:00,1497.6
2018-07-06 20:15:00,1416.0
2018-07-06 20:30:00,1471.2
2018-07-06 20:45:00,1464.48
2018-07-06 21:00:00,1473.6
2018-07-06 21:15:00,1464.48
2018-07-06 21:30:00,1467.36
2018-07-06 21:45:00,1498.56
2018-07-06 22:00:00,1500.96
2018-07-06 22:15:00,1502.4
2018-07-06 22:30:00,1501.44
2018-07-06 22:45:00,1459.2
2018-07-06 23:00:00,1438.56
2018-07-06 23:15:00,1481.28
2018-07-06 23:30:00,1494.24
2018-07-06 23:45:00,1492.8
2018-07-07 00:00:00,1494.24
2018-07-07 00:15:00,1496.16
2018-07-07 00:30:00,1498.56
2018-07-07 00:45:00,1495.2
2018-07-07 01:00:00,1489.44
2018-07-07 01:15:00,1488.48
2018-07-07 01:30:00,1498.56
2018-07-07 01:45:00,1496.64
2018-07-07 02:00:00,1472.16
2018-07-07 02:15:00,1414.08
2018-07-07 02:30:00,1439.52
2018-07-07 02:45:00,1421.28
2018-07-07 03:00:00,1469.76
2018-07-07 03:15:00,1475.04
2018-07-07 03:30:00,1469.28
2018-07-07 03:45:00,1437.6
2018-07-07 04:00:00,1394.4
2018-07-07 04:15:00,1373.28
2018-07-07 04:30:00,1368.96
2018-07-07 04:45:00,1366.56
2018-07-07 05:00:00,1297.92
2018-07-07 05:15:00,1328.64
2018-07-07 05:30:00,1343.04
2018-07-07 05:45:00,1349.28
2018-07-07 06:00:00,1320.48
2018-07-07 06:15:00,1226.4
2018-07-07 06:30:00,1239.84
2018-07-07 06:45:00,1285.44
2018-07-07 07:00:00,1268.16
2018-07-07 07:15:00,1237.44
2018-07-07 07:30:00,1229.76
2018-07-07 07:45:00,1233.12
2018-07-07 08:00:00,1184.64
2018-07-07 08:15:00,1184.64
2018-07-07 08:30:00,1224.96
2018-07-07 08:45:00,1255.2
2018-07-07 09:00:00,1268.64
2018-07-07 09:15:00,1273.44
2018-07-07 09:30:00,1337.76
2018-07-07 09:45:00,1428.0
2018-07-07 10:00:00,1411.2
2018-07-07 10:15:00,1428.48
2018-07-07 10:30:00,1514.4
2018-07-07 10:45:00,1424.64
2018-07-07 11:00:00,1461.6
2018-07-07 11:15:00,1512.48
2018-07-07 11:30:00,1551.36
2018-07-07 11:45:00,1608.0
2018-07-07 12:00:00,1673.28
2018-07-07 12:15:00,1629.6
2018-07-07 12:30:00,1574.4
2018-07-07 12:45:00,1572.0
2018-07-07 13:00:00,1577.76
2018-07-07 13:15:00,1661.28
2018-07-07 13:30:00,1543.68
2018-07-07 13:45:00,1504.32
2018-07-07 14:00:00,1501.44
2018-07-07 14:15:00,1517.76
2018-07-07 14:30:00,1594.56
2018-07-07 14:45:00,1527.36
2018-07-07 15:00:00,1526.4
2018-07-07 15:15:00,1511.52
2018-07-07 15:30:00,1518.24
2018-07-07 15:45:00,1489.44
2018-07-07 16:00:00,1471.2
2018-07-07 16:15:00,1510.56
2018-07-07 16:30:00,1489.44
2018-07-07 16:45:00,1467.36
2018-07-07 17:00:00,1495.2
2018-07-07 17:15:00,1578.72
2018-07-07 17:30:00,1575.36
2018-07-07 17:45:00,1516.8
2018-07-07 18:00:00,1546.08
2018-07-07 18:15:00,1596.48
2018-07-07 18:30:00,1594.56
2018-07-07 18:45:00,1517.76
2018-07-07 19:00:00,1580.16
2018-07-07 19:15:00,1599.84
2018-07-07 19:30:00,1597.92
2018-07-07 19:45:00,1599.84
2018-07-07 20:00:00,1534.08
2018-07-07 20:15:00,1605.6
2018-07-07 20:30:00,1607.52
2018-07-07 20:45:00,1596.48
2018-07-07 21:00:00,1579.68
2018-07-07 21:15:00,1516.8
2018-07-07 21:30:00,1592.16
2018-07-07 21:45:00,1598.88
2018-07-07 22:00:00,1609.44
2018-07-07 22:15:00,1582.56
2018-07-07 22:30:00,1490.4
2018-07-07 22:45:00,1564.32
2018-07-07 23:00:00,1562.4
2018-07-07 23:15:00,1487.04
2018-07-07 23:30:00,1474.08
2018-07-07 23:45:00,1544.64
2018-07-08 00:00:00,1525.44
2018-07-08 00:15:00,1473.12
2018-07-08 00:30:00,1544.64
2018-07-08 00:45:00,1534.56
2018-07-08 01:00:00,1457.76
2018-07-08 01:15:00,1511.04
2018-07-08 01:30:00,1549.44
2018-07-08 01:45:00,1455.84
2018-07-08 02:00:00,1490.88
2018-07-08 02:15:00,1553.28
2018-07-08 02:30:00,1476.96
2018-07-08 02:45:00,1475.04
2018-07-08 03:00:00,1544.16
2018-07-08 03:15:00,1493.76
2018-07-08 03:30:00,1454.88
2018-07-08 03:45:00,1510.56
2018-07-08 04:00:00,1476.48
2018-07-08 04:15:00,1419.84
2018-07-08 04:30:00,1491.36
2018-07-08 04:45:00,1488.0
2018-07-08 05:00:00,1387.68
2018-07-08 05:15:00,1425.12
2018-07-08 05:30:00,1465.92
2018-07-08 05:45:00,1324.8
2018-07-08 06:00:00,1341.12
2018-07-08 06:15:00,1355.52
2018-07-08 06:30:00,1282.56
2018-07-08 06:45:00,1248.96
2018-07-08 07:00:00,1183.2
2018-07-08 07:15:00,1191.84
2018-07-08 07:30:00,1237.92
2018-07-08 07:45:00,1240.32
2018-07-08 08:00:00,1193.76
2018-07-08 08:15:00,1183.2
2018-07-08 08:30:00,1225.92
2018-07-08 08:45:00,1293.12
2018-07-08 09:00:00,1271.04
2018-07-08 09:15:00,1264.8
2018-07-08 09:30:00,1339.68
2018-07-08 09:45:00,1346.4
2018-07-08 10:00:00,1309.92
2018-07-08 10:15:00,1398.72
2018-07-08 10:30:00,1444.32
2018-07-08 10:45:00,1397.28
2018-07-08 11:00:00,1437.12
2018-07-08 11:15:00,1502.88
2018-07-08 11:30:00,1532.16
2018-07-08 11:45:00,1464.0
2018-07-08 12:00:00,1566.72
2018-07-08 12:15:00,1579.68
2018-07-08 12:30:00,1610.88
2018-07-08 12:45:00,1623.36
2018-07-08 13:00:00,1554.72
2018-07-08 13:15:00,1610.88
2018-07-08 13:30:00,1669.44
2018-07-08 13:45:00,1664.64
2018-07-08 14:00:00,1738.56
2018-07-08 14:15:00,1717.92
2018-07-08 14:30:00,1715.04
2018-07-08 14:45:00,1680.0
2018-07-08 15:00:00,1649.28
2018-07-08 15:15:00,1670.88
2018-07-08 15:30:00,1672.8
2018-07-08 15:45:00,1662.24
2018-07-08 16:00:00,1667.04
2018-07-08 16:15:00,1609.92
2018-07-08 16:30:00,1689.6
2018-07-08 16:45:00,1680.48
2018-07-08 17:00:00,1692.96
2018-07-08 17:15:00,1718.4
2018-07-08 17:30:00,1662.24
2018-07-08 17:45:00,1705.92
2018-07-08 18:00:00,1731.36
2018-07-08 18:15:00,1742.88
2018-07-08 18:30:00,1747.68
2018-07-08 18:45:00,1700.64
2018-07-08 19:00:00,1673.76
2018-07-08 19:15:00,1720.8
2018-07-08 19:30:00,1733.28
2018-07-08 19:45:00,1731.84
2018-07-08 20:00:00,1708.32
2018-07-08 20:15:00,1651.68
2018-07-08 20:30:00,1662.72
2018-07-08 20:45:00,1689.12
2018-07-08 21:00:00,1659.36
2018-07-08 21:15:00,1606.56
2018-07-08 21:30:00,1680.96
2018-07-08 21:45:00,1653.12
2018-07-08 22:00:00,1618.56
2018-07-08 22:15:00,1682.88
2018-07-08 22:30:00,1685.76
2018-07-08 22:45:00,1615.68
2018-07-08 23:00:00,1665.12
2018-07-08 23:15:00,1699.2
2018-07-08 23:30:00,1615.2
2018-07-08 23:45:00,1645.92
2018-07-09 00:00:00,1709.28
2018-07-09 00:15:00,1644.96
2018-07-09 00:30:00,1635.84
2018-07-09 00:45:00,1705.44
2018-07-09 01:00:00,1649.28
2018-07-09 01:15:00,1610.4
2018-07-09 01:30:00,1693.92
2018-07-09 01:45:00,1667.52
2018-07-09 02:00:00,1611.36
