,Power
2018-07-11 09:30:00,87.59
2018-07-11 09:45:00,91.76
2018-07-11 10:00:00,93.1
2018-07-11 10:15:00,92.38
2018-07-11 10:30:00,91.66
2018-07-11 10:45:00,95.0
2018-07-11 11:00:00,95.29
2018-07-11 11:15:00,93.28
2018-07-11 11:30:00,92.81
2018-07-11 11:45:00,91.69
2018-07-11 12:00:00,92.09
2018-07-11 12:15:00,93.31
2018-07-11 12:30:00,96.41
2018-07-11 12:45:00,93.64
2018-07-11 13:00:00,93.2
2018-07-11 13:15:00,94.14
2018-07-11 13:30:00,93.74
2018-07-11 13:45:00,92.56
2018-07-11 14:00:00,96.23
2018-07-11 14:15:00,93.46
2018-07-11 14:30:00,91.22
2018-07-11 14:45:00,93.56
2018-07-11 15:00:00,91.55
2018-07-11 15:15:00,92.12
2018-07-11 15:30:00,94.39
2018-07-11 15:45:00,97.09
2018-07-11 16:00:00,92.56
2018-07-11 16:15:00,92.81
2018-07-11 16:30:00,91.73
2018-07-11 16:45:00,82.73
2018-07-11 17:00:00,79.02
2018-07-11 17:15:00,79.96
2018-07-11 17:30:00,79.13
2018-07-11 17:45:00,80.35
2018-07-11 18:00:00,81.36
2018-07-11 18:15:00,83.12
2018-07-11 18:30:00,79.85
2018-07-11 18:45:00,76.72
2018-07-11 19:00:00,77.18
2018-07-11 19:15:00,76.54
2018-07-11 19:30:00,76.82
2018-07-11 19:45:00,77.29
2018-07-11 20:00:00,76.36
2018-07-11 20:15:00,76.14
2018-07-11 20:30:00,77.04
2018-07-11 20:45:00,79.7
2018-07-11 21:00:00,75.78
2018-07-11 21:15:00,75.82
2018-07-11 21:30:00,75.96
2018-07-11 21:45:00,75.56
2018-07-11 22:00:00,75.78
2018-07-11 22:15:00,75.24
2018-07-11 22:30:00,75.53
2018-07-11 22:45:00,75.53
2018-07-11 23:00:00,75.28
2018-07-11 23:15:00,75.31
2018-07-11 23:30:00,75.1
2018-07-11 23:45:00,74.84
2018-07-12 00:00:00,74.48
2018-07-12 00:15:00,74.74
2018-07-12 00:30:00,74.34
2018-07-12 00:45:00,74.63
2018-07-12 01:00:00,74.41
2018-07-12 01:15:00,74.38
2018-07-12 01:30:00,74.45
2018-07-12 01:45:00,74.34
2018-07-12 02:00:00,74.66
2018-07-12 02:15:00,74.2
2018-07-12 02:30:00,74.81
2018-07-12 02:45:00,74.41
2018-07-12 03:00:00,74.7
2018-07-12 03:15:00,74.34
2018-07-12 03:30:00,74.52
2018-07-12 03:45:00,74.27
2018-07-12 04:00:00,74.48
2018-07-12 04:15:00,74.23
2018-07-12 04:30:00,74.59
2018-07-12 04:45:00,74.16
2018-07-12 05:00:00,74.3
2018-07-12 05:15:00,74.16
2018-07-12 05:30:00,74.41
2018-07-12 05:45:00,74.63
2018-07-12 06:00:00,74.63
2018-07-12 06:15:00,75.74
2018-07-12 06:30:00,77.83
2018-07-12 06:45:00,77.15
2018-07-12 07:00:00,75.49
2018-07-12 07:15:00,76.18
2018-07-12 07:30:00,77.08
2018-07-12 07:45:00,79.34
2018-07-12 08:00:00,81.9
2018-07-12 08:15:00,83.63
2018-07-12 08:30:00,80.68
2018-07-12 08:45:00,80.86
2018-07-12 09:00:00,81.29
2018-07-12 09:15:00,83.77
2018-07-12 09:30:00,87.3
2018-07-12 09:45:00,93.64
2018-07-12 10:00:00,95.36
2018-07-12 10:15:00,96.41
2018-07-12 10:30:00,97.6
2018-07-12 10:45:00,100.15
2018-07-12 11:00:00,98.1
2018-07-12 11:15:00,96.84
2018-07-12 11:30:00,93.82
2018-07-12 11:45:00,93.42
2018-07-12 12:00:00,93.6
2018-07-12 12:15:00,93.71
2018-07-12 12:30:00,95.0
2018-07-12 12:45:00,95.36
2018-07-12 13:00:00,94.36
2018-07-12 13:15:00,98.24
2018-07-12 13:30:00,95.98
2018-07-12 13:45:00,95.54
2018-07-12 14:00:00,95.47
2018-07-12 14:15:00,94.07
2018-07-12 14:30:00,96.23
2018-07-12 14:45:00,97.74
2018-07-12 15:00:00,97.42
2018-07-12 15:15:00,92.3
2018-07-12 15:30:00,94.32
2018-07-12 15:45:00,94.39
2018-07-12 16:00:00,94.07
2018-07-12 16:15:00,92.38
2018-07-12 16:30:00,91.84
2018-07-12 16:45:00,85.9
2018-07-12 17:00:00,81.25
2018-07-12 17:15:00,79.74
2018-07-12 17:30:00,79.06
2018-07-12 17:45:00,80.14
2018-07-12 18:00:00,82.98
2018-07-12 18:15:00,83.52
2018-07-12 18:30:00,80.78
2018-07-12 18:45:00,76.32
2018-07-12 19:00:00,77.33
2018-07-12 19:15:00,77.36
2018-07-12 19:30:00,78.34
2018-07-12 19:45:00,78.23
2018-07-12 20:00:00,79.02
2018-07-12 20:15:00,81.07
2018-07-12 20:30:00,81.43
2018-07-12 20:45:00,79.06
2018-07-12 21:00:00,77.4
2018-07-12 21:15:00,76.9
2018-07-12 21:30:00,77.51
2018-07-12 21:45:00,76.39
2018-07-12 22:00:00,77.11
2018-07-12 22:15:00,75.1
2018-07-12 22:30:00,75.6
2018-07-12 22:45:00,75.35
2018-07-12 23:00:00,75.71
2018-07-12 23:15:00,75.56
2018-07-12 23:30:00,74.88
2018-07-12 23:45:00,77.65
2018-07-13 00:00:00,75.71
2018-07-13 00:15:00,74.41
2018-07-13 00:30:00,74.52
2018-07-13 00:45:00,74.05
2018-07-13 01:00:00,74.45
2018-07-13 01:15:00,74.38
2018-07-13 01:30:00,74.84
2018-07-13 01:45:00,74.38
2018-07-13 02:00:00,74.56
2018-07-13 02:15:00,74.66
2018-07-13 02:30:00,74.52
2018-07-13 02:45:00,74.56
2018-07-13 03:00:00,74.56
2018-07-13 03:15:00,74.3
2018-07-13 03:30:00,74.2
2018-07-13 03:45:00,74.59
2018-07-13 04:00:00,74.38
2018-07-13 04:15:00,74.74
2018-07-13 04:30:00,74.74
2018-07-13 04:45:00,74.34
2018-07-13 05:00:00,74.48
2018-07-13 05:15:00,74.27
2018-07-13 05:30:00,74.2
2018-07-13 05:45:00,74.84
2018-07-13 06:00:00,75.24
2018-07-13 06:15:00,74.84
2018-07-13 06:30:00,78.34
2018-07-13 06:45:00,77.04
2018-07-13 07:00:00,75.46
2018-07-13 07:15:00,75.92
2018-07-13 07:30:00,77.15
2018-07-13 07:45:00,80.1
2018-07-13 08:00:00,80.21
2018-07-13 08:15:00,79.85
2018-07-13 08:30:00,79.99
2018-07-13 08:45:00,79.85
2018-07-13 09:00:00,83.16
2018-07-13 09:15:00,83.95
2018-07-13 09:30:00,86.15
2018-07-13 09:45:00,90.4
2018-07-13 10:00:00,93.24
2018-07-13 10:15:00,92.27
2018-07-13 10:30:00,94.21
2018-07-13 10:45:00,95.9
2018-07-13 11:00:00,90.58
2018-07-13 11:15:00,90.22
2018-07-13 11:30:00,92.41
2018-07-13 11:45:00,91.73
2018-07-13 12:00:00,90.22
2018-07-13 12:15:00,92.27
2018-07-13 12:30:00,92.99
2018-07-13 12:45:00,92.38
2018-07-13 13:00:00,91.66
2018-07-13 13:15:00,92.74
2018-07-13 13:30:00,93.38
2018-07-13 13:45:00,98.14
2018-07-13 14:00:00,95.33
2018-07-13 14:15:00,91.04
2018-07-13 14:30:00,90.72
2018-07-13 14:45:00,93.02
2018-07-13 15:00:00,92.95
2018-07-13 15:15:00,94.39
2018-07-13 15:30:00,94.21
2018-07-13 15:45:00,94.25
2018-07-13 16:00:00,94.79
2018-07-13 16:15:00,91.98
2018-07-13 16:30:00,91.51
2018-07-13 16:45:00,86.33
2018-07-13 17:00:00,80.53
2018-07-13 17:15:00,79.52
2018-07-13 17:30:00,79.16
2018-07-13 17:45:00,81.32
2018-07-13 18:00:00,83.88
2018-07-13 18:15:00,83.88
2018-07-13 18:30:00,84.82
2018-07-13 18:45:00,80.42
2018-07-13 19:00:00,78.59
2018-07-13 19:15:00,77.76
2018-07-13 19:30:00,77.94
2018-07-13 19:45:00,77.26
2018-07-13 20:00:00,76.28
2018-07-13 20:15:00,76.54
2018-07-13 20:30:00,79.34
2018-07-13 20:45:00,79.96
2018-07-13 21:00:00,76.14
2018-07-13 21:15:00,75.38
2018-07-13 21:30:00,75.31
2018-07-13 21:45:00,75.31
2018-07-13 22:00:00,75.49
2018-07-13 22:15:00,74.77
2018-07-13 22:30:00,75.17
2018-07-13 22:45:00,75.53
2018-07-13 23:00:00,75.53
2018-07-13 23:15:00,75.17
2018-07-13 23:30:00,74.92
2018-07-13 23:45:00,74.09
2018-07-14 00:00:00,74.56
2018-07-14 00:15:00,74.3
2018-07-14 00:30:00,74.38
2018-07-14 00:45:00,74.23
2018-07-14 01:00:00,74.38
2018-07-14 01:15:00,74.34
2018-07-14 01:30:00,73.98
2018-07-14 01:45:00,74.09
2018-07-14 02:00:00,74.27
2018-07-14 02:15:00,75.28
2018-07-14 02:30:00,76.21
2018-07-14 02:45:00,73.73
2018-07-14 03:00:00,73.69
2018-07-14 03:15:00,74.09
2018-07-14 03:30:00,73.87
2018-07-14 03:45:00,73.98
2018-07-14 04:00:00,74.27
2018-07-14 04:15:00,73.94
2018-07-14 04:30:00,73.98
2018-07-14 04:45:00,74.3
2018-07-14 05:00:00,73.94
2018-07-14 05:15:00,73.98
2018-07-14 05:30:00,74.02
2018-07-14 05:45:00,74.02
2018-07-14 06:00:00,74.88
2018-07-14 06:15:00,74.52
2018-07-14 06:30:00,77.47
2018-07-14 06:45:00,75.49
2018-07-14 07:00:00,73.66
2018-07-14 07:15:00,73.91
2018-07-14 07:30:00,74.38
2018-07-14 07:45:00,75.28
2018-07-14 08:00:00,74.77
2018-07-14 08:15:00,75.13
2018-07-14 08:30:00,75.38
2018-07-14 08:45:00,85.18
2018-07-14 09:00:00,92.12
2018-07-14 09:15:00,93.6
2018-07-14 09:30:00,88.7
2018-07-14 09:45:00,88.78
2018-07-14 10:00:00,89.86
2018-07-14 10:15:00,88.56
2018-07-14 10:30:00,88.92
2018-07-14 10:45:00,90.43
2018-07-14 11:00:00,86.58
2018-07-14 11:15:00,87.48
2018-07-14 11:30:00,86.76
2018-07-14 11:45:00,87.59
2018-07-14 12:00:00,89.78
2018-07-14 12:15:00,85.75
2018-07-14 12:30:00,86.36
2018-07-14 12:45:00,86.83
2018-07-14 13:00:00,87.91
2018-07-14 13:15:00,90.04
2018-07-14 13:30:00,89.57
2018-07-14 13:45:00,88.09
2018-07-14 14:00:00,86.8
2018-07-14 14:15:00,87.01
2018-07-14 14:30:00,86.69
2018-07-14 14:45:00,89.96
2018-07-14 15:00:00,87.7
2018-07-14 15:15:00,85.72
2018-07-14 15:30:00,85.32
2018-07-14 15:45:00,88.38
2018-07-14 16:00:00,90.43
2018-07-14 16:15:00,90.29
2018-07-14 16:30:00,86.33
2018-07-14 16:45:00,77.72
2018-07-14 17:00:00,73.37
2018-07-14 17:15:00,73.51
2018-07-14 17:30:00,74.34
2018-07-14 17:45:00,75.49
2018-07-14 18:00:00,80.57
2018-07-14 18:15:00,78.19
2018-07-14 18:30:00,74.2
2018-07-14 18:45:00,74.66
2018-07-14 19:00:00,74.95
2018-07-14 19:15:00,75.35
2018-07-14 19:30:00,75.53
2018-07-14 19:45:00,75.67
2018-07-14 20:00:00,75.82
2018-07-14 20:15:00,75.24
2018-07-14 20:30:00,77.15
2018-07-14 20:45:00,78.55
2018-07-14 21:00:00,75.17
2018-07-14 21:15:00,74.16
2018-07-14 21:30:00,74.2
2018-07-14 21:45:00,74.52
2018-07-14 22:00:00,74.95
2018-07-14 22:15:00,73.8
2018-07-14 22:30:00,74.27
2018-07-14 22:45:00,74.38
2018-07-14 23:00:00,74.02
2018-07-14 23:15:00,74.09
2018-07-14 23:30:00,73.98
2018-07-14 23:45:00,74.2
2018-07-15 00:00:00,74.34
2018-07-15 00:15:00,73.87
2018-07-15 00:30:00,74.05
2018-07-15 00:45:00,73.69
2018-07-15 01:00:00,73.76
2018-07-15 01:15:00,73.84
2018-07-15 01:30:00,73.66
2018-07-15 01:45:00,73.73
2018-07-15 02:00:00,74.23
2018-07-15 02:15:00,73.12
2018-07-15 02:30:00,73.73
2018-07-15 02:45:00,73.55
2018-07-15 03:00:00,73.58
2018-07-15 03:15:00,73.44
2018-07-15 03:30:00,73.33
2018-07-15 03:45:00,73.58
2018-07-15 04:00:00,73.48
2018-07-15 04:15:00,73.26
2018-07-15 04:30:00,73.55
2018-07-15 04:45:00,73.3
2018-07-15 05:00:00,73.37
2018-07-15 05:15:00,73.26
2018-07-15 05:30:00,73.22
2018-07-15 05:45:00,73.19
2018-07-15 06:00:00,74.12
2018-07-15 06:15:00,73.58
2018-07-15 06:30:00,76.57
2018-07-15 06:45:00,74.7
2018-07-15 07:00:00,73.4
2018-07-15 07:15:00,73.12
2018-07-15 07:30:00,74.88
2018-07-15 07:45:00,75.49
2018-07-15 08:00:00,75.6
2018-07-15 08:15:00,75.2
2018-07-15 08:30:00,81.97
2018-07-15 08:45:00,86.0
2018-07-15 09:00:00,89.5
2018-07-15 09:15:00,90.83
2018-07-15 09:30:00,88.85
2018-07-15 09:45:00,86.72
2018-07-15 10:00:00,87.37
2018-07-15 10:15:00,87.26
2018-07-15 10:30:00,85.9
2018-07-15 10:45:00,87.77
2018-07-15 11:00:00,89.6
2018-07-15 11:15:00,87.52
2018-07-15 11:30:00,84.42
2018-07-15 11:45:00,85.54
2018-07-15 12:00:00,85.32
2018-07-15 12:15:00,86.9
2018-07-15 12:30:00,88.09
2018-07-15 12:45:00,85.86
2018-07-15 13:00:00,83.92
2018-07-15 13:15:00,75.85
2018-07-15 13:30:00,75.56
2018-07-15 13:45:00,75.78
2018-07-15 14:00:00,75.92
2018-07-15 14:15:00,71.39
2018-07-15 14:30:00,71.06
2018-07-15 14:45:00,73.19
2018-07-15 15:00:00,76.61
2018-07-15 15:15:00,76.36
2018-07-15 15:30:00,73.01
2018-07-15 15:45:00,72.29
2018-07-15 16:00:00,73.48
2018-07-15 16:15:00,74.56
2018-07-15 16:30:00,77.33
2018-07-15 16:45:00,75.2
2018-07-15 17:00:00,73.58
2018-07-15 17:15:00,74.92
2018-07-15 17:30:00,75.64
2018-07-15 17:45:00,78.16
2018-07-15 18:00:00,77.4
2018-07-15 18:15:00,74.88
2018-07-15 18:30:00,77.87
2018-07-15 18:45:00,76.07
2018-07-15 19:00:00,75.31
2018-07-15 19:15:00,75.28
2018-07-15 19:30:00,75.67
2018-07-15 19:45:00,77.0
2018-07-15 20:00:00,76.82
2018-07-15 20:15:00,76.64
2018-07-15 20:30:00,77.22
2018-07-15 20:45:00,78.77
2018-07-15 21:00:00,75.82
2018-07-15 21:15:00,75.35
2018-07-15 21:30:00,75.02
2018-07-15 21:45:00,74.52
2018-07-15 22:00:00,74.99
2018-07-15 22:15:00,74.05
2018-07-15 22:30:00,74.7
2018-07-15 22:45:00,74.16
2018-07-15 23:00:00,74.63
2018-07-15 23:15:00,74.63
2018-07-15 23:30:00,74.3
2018-07-15 23:45:00,74.45
2018-07-16 00:00:00,73.87
2018-07-16 00:15:00,76.0
2018-07-16 00:30:00,76.43
2018-07-16 00:45:00,74.02
2018-07-16 01:00:00,73.87
2018-07-16 01:15:00,73.87
2018-07-16 01:30:00,73.91
2018-07-16 01:45:00,74.02
2018-07-16 02:00:00,74.23
2018-07-16 02:15:00,73.44
2018-07-16 02:30:00,73.8
2018-07-16 02:45:00,73.58
2018-07-16 03:00:00,74.7
2018-07-16 03:15:00,76.32
2018-07-16 03:30:00,73.69
2018-07-16 03:45:00,73.04
2018-07-16 04:00:00,73.4
2018-07-16 04:15:00,73.84
2018-07-16 04:30:00,73.33
2018-07-16 04:45:00,73.58
2018-07-16 05:00:00,73.51
2018-07-16 05:15:00,73.4
2018-07-16 05:30:00,73.69
2018-07-16 05:45:00,73.48
2018-07-16 06:00:00,74.59
2018-07-16 06:15:00,73.98
2018-07-16 06:30:00,77.26
2018-07-16 06:45:00,75.74
2018-07-16 07:00:00,76.18
2018-07-16 07:15:00,76.57
2018-07-16 07:30:00,76.79
2018-07-16 07:45:00,78.98
2018-07-16 08:00:00,80.5
2018-07-16 08:15:00,79.92
2018-07-16 08:30:00,82.94
2018-07-16 08:45:00,81.94
2018-07-16 09:00:00,88.96
2018-07-16 09:15:00,91.62
2018-07-16 09:30:00,97.09
2018-07-16 09:45:00,94.25
2018-07-16 10:00:00,93.31
2018-07-16 10:15:00,91.62
2018-07-16 10:30:00,92.2
2018-07-16 10:45:00,94.36
2018-07-16 11:00:00,94.54
2018-07-16 11:15:00,91.15
2018-07-16 11:30:00,91.98
2018-07-16 11:45:00,92.88
2018-07-16 12:00:00,94.28
2018-07-16 12:15:00,91.44
2018-07-16 12:30:00,90.65
2018-07-16 12:45:00,91.98
2018-07-16 13:00:00,95.9
2018-07-16 13:15:00,93.74
2018-07-16 13:30:00,92.12
2018-07-16 13:45:00,93.74
2018-07-16 14:00:00,95.98
2018-07-16 14:15:00,96.3
2018-07-16 14:30:00,93.78
2018-07-16 14:45:00,91.76
2018-07-16 15:00:00,91.98
2018-07-16 15:15:00,94.39
2018-07-16 15:30:00,95.15
2018-07-16 15:45:00,91.84
2018-07-16 16:00:00,92.56
2018-07-16 16:15:00,93.64
2018-07-16 16:30:00,95.94
2018-07-16 16:45:00,94.79
2018-07-16 17:00:00,91.3
2018-07-16 17:15:00,84.06
2018-07-16 17:30:00,80.5
2018-07-16 17:45:00,84.74
2018-07-16 18:00:00,84.46
2018-07-16 18:15:00,80.28
2018-07-16 18:30:00,80.06
2018-07-16 18:45:00,81.32
2018-07-16 19:00:00,79.34
2018-07-16 19:15:00,78.01
2018-07-16 19:30:00,78.95
2018-07-16 19:45:00,79.34
2018-07-16 20:00:00,78.62
2018-07-16 20:15:00,77.87
2018-07-16 20:30:00,78.7
2018-07-16 20:45:00,79.92
2018-07-16 21:00:00,75.96
2018-07-16 21:15:00,75.74
2018-07-16 21:30:00,76.03
2018-07-16 21:45:00,76.28
2018-07-16 22:00:00,76.93
2018-07-16 22:15:00,75.06
2018-07-16 22:30:00,74.84
2018-07-16 22:45:00,74.56
2018-07-16 23:00:00,77.44
2018-07-16 23:15:00,73.87
2018-07-16 23:30:00,74.16
2018-07-16 23:45:00,73.8
2018-07-17 00:00:00,73.91
2018-07-17 00:15:00,73.84
2018-07-17 00:30:00,73.37
2018-07-17 00:45:00,76.21
2018-07-17 01:00:00,75.46
2018-07-17 01:15:00,72.97
2018-07-17 01:30:00,73.26
2018-07-17 01:45:00,73.15
2018-07-17 02:00:00,73.58
2018-07-17 02:15:00,73.4
2018-07-17 02:30:00,73.37
2018-07-17 02:45:00,73.66
2018-07-17 03:00:00,73.26
2018-07-17 03:15:00,74.09
2018-07-17 03:30:00,76.32
2018-07-17 03:45:00,72.97
2018-07-17 04:00:00,73.37
2018-07-17 04:15:00,72.83
2018-07-17 04:30:00,73.3
2018-07-17 04:45:00,73.37
2018-07-17 05:00:00,72.97
2018-07-17 05:15:00,73.48
2018-07-17 05:30:00,73.3
2018-07-17 05:45:00,72.94
2018-07-17 06:00:00,74.84
2018-07-17 06:15:00,73.55
2018-07-17 06:30:00,78.44
2018-07-17 06:45:00,76.36
2018-07-17 07:00:00,76.43
2018-07-17 07:15:00,77.65
2018-07-17 07:30:00,78.8
2018-07-17 07:45:00,79.38
2018-07-17 08:00:00,79.42
2018-07-17 08:15:00,83.45
2018-07-17 08:30:00,90.07
2018-07-17 08:45:00,92.52
2018-07-17 09:00:00,92.59
2018-07-17 09:15:00,94.79
2018-07-17 09:30:00,94.1
2018-07-17 09:45:00,90.68
2018-07-17 10:00:00,91.44
2018-07-17 10:15:00,93.6
2018-07-17 10:30:00,94.14
2018-07-17 10:45:00,97.16
2018-07-17 11:00:00,92.66
2018-07-17 11:15:00,92.66
2018-07-17 11:30:00,91.15
2018-07-17 11:45:00,90.32
2018-07-17 12:00:00,90.22
2018-07-17 12:15:00,93.2
2018-07-17 12:30:00,91.08
2018-07-17 12:45:00,91.87
2018-07-17 13:00:00,92.16
2018-07-17 13:15:00,93.46
2018-07-17 13:30:00,92.77
2018-07-17 13:45:00,91.69
2018-07-17 14:00:00,90.36
2018-07-17 14:15:00,92.99
2018-07-17 14:30:00,89.68
2018-07-17 14:45:00,88.74
2018-07-17 15:00:00,90.32
2018-07-17 15:15:00,89.96
2018-07-17 15:30:00,93.24
2018-07-17 15:45:00,93.31
2018-07-17 16:00:00,91.69
2018-07-17 16:15:00,92.12
2018-07-17 16:30:00,91.04
2018-07-17 16:45:00,92.23
2018-07-17 17:00:00,94.28
2018-07-17 17:15:00,84.46
2018-07-17 17:30:00,80.75
2018-07-17 17:45:00,81.54
2018-07-17 18:00:00,82.01
2018-07-17 18:15:00,80.75
2018-07-17 18:30:00,84.42
2018-07-17 18:45:00,82.4
2018-07-17 19:00:00,81.54
2018-07-17 19:15:00,80.24
2018-07-17 19:30:00,78.8
2018-07-17 19:45:00,79.13
2018-07-17 20:00:00,77.76
2018-07-17 20:15:00,76.32
2018-07-17 20:30:00,78.88
2018-07-17 20:45:00,79.24
2018-07-17 21:00:00,75.85
2018-07-17 21:15:00,76.03
2018-07-17 21:30:00,75.82
2018-07-17 21:45:00,75.67
2018-07-17 22:00:00,75.85
2018-07-17 22:15:00,74.41
2018-07-17 22:30:00,74.77
2018-07-17 22:45:00,74.88
2018-07-17 23:00:00,74.88
2018-07-17 23:15:00,74.7
2018-07-17 23:30:00,74.56
2018-07-17 23:45:00,74.2
2018-07-18 00:00:00,74.34
2018-07-18 00:15:00,74.05
2018-07-18 00:30:00,73.98
2018-07-18 00:45:00,74.02
2018-07-18 01:00:00,73.84
2018-07-18 01:15:00,73.62
2018-07-18 01:30:00,73.87
2018-07-18 01:45:00,73.66
2018-07-18 02:00:00,74.38
2018-07-18 02:15:00,75.2
2018-07-18 02:30:00,75.92
2018-07-18 02:45:00,73.48
2018-07-18 03:00:00,73.22
2018-07-18 03:15:00,73.73
2018-07-18 03:30:00,73.76
2018-07-18 03:45:00,73.37
2018-07-18 04:00:00,73.94
2018-07-18 04:15:00,73.66
2018-07-18 04:30:00,73.8
2018-07-18 04:45:00,73.76
2018-07-18 05:00:00,73.33
2018-07-18 05:15:00,73.62
2018-07-18 05:30:00,73.76
2018-07-18 05:45:00,73.66
2018-07-18 06:00:00,74.3
2018-07-18 06:15:00,74.12
2018-07-18 06:30:00,77.44
2018-07-18 06:45:00,76.18
2018-07-18 07:00:00,76.32
2018-07-18 07:15:00,77.29
2018-07-18 07:30:00,77.72
2018-07-18 07:45:00,80.32
2018-07-18 08:00:00,82.66
2018-07-18 08:15:00,81.83
2018-07-18 08:30:00,81.47
2018-07-18 08:45:00,89.06
2018-07-18 09:00:00,95.08
2018-07-18 09:15:00,96.19
2018-07-18 09:30:00,93.06
2018-07-18 09:45:00,90.79
2018-07-18 10:00:00,92.56
2018-07-18 10:15:00,91.51
2018-07-18 10:30:00,92.84
2018-07-18 10:45:00,93.02
2018-07-18 11:00:00,91.19
2018-07-18 11:15:00,89.82
2018-07-18 11:30:00,89.6
2018-07-18 11:45:00,90.58
2018-07-18 12:00:00,92.3
2018-07-18 12:15:00,89.46
2018-07-18 12:30:00,91.37
2018-07-18 12:45:00,91.8
2018-07-18 13:00:00,93.1
2018-07-18 13:15:00,94.21
2018-07-18 13:30:00,94.25
2018-07-18 13:45:00,94.57
2018-07-18 14:00:00,91.15
2018-07-18 14:15:00,91.69
2018-07-18 14:30:00,90.65
2018-07-18 14:45:00,92.3
2018-07-18 15:00:00,94.79
2018-07-18 15:15:00,94.28
2018-07-18 15:30:00,93.67
2018-07-18 15:45:00,90.9
2018-07-18 16:00:00,90.5
2018-07-18 16:15:00,92.74
2018-07-18 16:30:00,93.28
2018-07-18 16:45:00,94.61
2018-07-18 17:00:00,95.04
2018-07-18 17:15:00,86.69
2018-07-18 17:30:00,80.53
2018-07-18 17:45:00,82.04
2018-07-18 18:00:00,82.69
2018-07-18 18:15:00,83.27
2018-07-18 18:30:00,83.45
2018-07-18 18:45:00,79.96
2018-07-18 19:00:00,78.26
2018-07-18 19:15:00,79.7
2018-07-18 19:30:00,79.02
2018-07-18 19:45:00,79.52
2018-07-18 20:00:00,77.33
2018-07-18 20:15:00,75.42
2018-07-18 20:30:00,76.79
2018-07-18 20:45:00,79.31
2018-07-18 21:00:00,76.39
2018-07-18 21:15:00,75.06
2018-07-18 21:30:00,75.42
2018-07-18 21:45:00,74.7
2018-07-18 22:00:00,75.64
2018-07-18 22:15:00,74.66
2018-07-18 22:30:00,74.52
2018-07-18 22:45:00,74.66
2018-07-18 23:00:00,74.81
2018-07-18 23:15:00,77.9
2018-07-18 23:30:00,74.48
2018-07-18 23:45:00,74.12
2018-07-19 00:00:00,74.02
2018-07-19 00:15:00,74.2
2018-07-19 00:30:00,73.98
2018-07-19 00:45:00,74.16
2018-07-19 01:00:00,73.62
2018-07-19 01:15:00,73.76
2018-07-19 01:30:00,73.84
2018-07-19 01:45:00,73.55
2018-07-19 02:00:00,73.51
2018-07-19 02:15:00,73.66
2018-07-19 02:30:00,73.48
2018-07-19 02:45:00,73.55
2018-07-19 03:00:00,76.18
2018-07-19 03:15:00,74.23
2018-07-19 03:30:00,73.3
2018-07-19 03:45:00,73.76
2018-07-19 04:00:00,73.69
2018-07-19 04:15:00,73.91
2018-07-19 04:30:00,73.73
2018-07-19 04:45:00,73.98
2018-07-19 05:00:00,73.69
2018-07-19 05:15:00,73.69
2018-07-19 05:30:00,73.98
2018-07-19 05:45:00,74.52
2018-07-19 06:00:00,77.9
2018-07-19 06:15:00,74.74
2018-07-19 06:30:00,74.99
2018-07-19 06:45:00,74.63
2018-07-19 07:00:00,76.86
2018-07-19 07:15:00,77.0
2018-07-19 07:30:00,77.87
2018-07-19 07:45:00,85.36
2018-07-19 08:00:00,85.28
2018-07-19 08:15:00,82.62
2018-07-19 08:30:00,81.83
2018-07-19 08:45:00,91.33
2018-07-19 09:00:00,95.69
2018-07-19 09:15:00,97.85
2018-07-19 09:30:00,93.82
2018-07-19 09:45:00,92.05
2018-07-19 10:00:00,92.41
2018-07-19 10:15:00,93.24
2018-07-19 10:30:00,91.76
2018-07-19 10:45:00,92.48
2018-07-19 11:00:00,94.68
2018-07-19 11:15:00,92.77
2018-07-19 11:30:00,90.36
2018-07-19 11:45:00,90.47
2018-07-19 12:00:00,92.02
2018-07-19 12:15:00,93.49
2018-07-19 12:30:00,92.59
2018-07-19 12:45:00,90.94
2018-07-19 13:00:00,92.02
2018-07-19 13:15:00,93.17
2018-07-19 13:30:00,96.01
2018-07-19 13:45:00,94.14
2018-07-19 14:00:00,92.3
2018-07-19 14:15:00,92.52
2018-07-19 14:30:00,93.64
2018-07-19 14:45:00,94.82
2018-07-19 15:00:00,94.86
2018-07-19 15:15:00,92.59
2018-07-19 15:30:00,92.81
2018-07-19 15:45:00,93.64
2018-07-19 16:00:00,96.84
2018-07-19 16:15:00,95.69
2018-07-19 16:30:00,94.14
2018-07-19 16:45:00,93.85
2018-07-19 17:00:00,94.03
2018-07-19 17:15:00,88.13
2018-07-19 17:30:00,81.04
2018-07-19 17:45:00,79.92
2018-07-19 18:00:00,83.16
2018-07-19 18:15:00,85.68
2018-07-19 18:30:00,84.82
2018-07-19 18:45:00,80.06
2018-07-19 19:00:00,77.8
2018-07-19 19:15:00,78.3
2018-07-19 19:30:00,78.37
2018-07-19 19:45:00,77.69
2018-07-19 20:00:00,77.18
2018-07-19 20:15:00,76.79
2018-07-19 20:30:00,79.74
2018-07-19 20:45:00,79.92
2018-07-19 21:00:00,75.78
2018-07-19 21:15:00,75.74
2018-07-19 21:30:00,76.07
2018-07-19 21:45:00,76.46
2018-07-19 22:00:00,75.85
2018-07-19 22:15:00,74.92
2018-07-19 22:30:00,74.88
2018-07-19 22:45:00,75.85
2018-07-19 23:00:00,77.18
